image,dataset,vessel_density,vessel_tortuosity,branching_points,vessel_length,average_vessel_width,ridge_width,max_ridge_height,neovascularization_score,disk_diameter,disk_circularity,disk_center_x,disk_center_y
synthetic_rop_5.png,synthetic_rop_images,0.0,,0,0,,43.859356,478.29906962067156,17605,446.0110464004708,0.044063476207022494,179.97242632939913,238.8682761975473
synthetic_rop_3.png,synthetic_rop_images,0.018585205078125,0.0,0,308,4.485631158902758,67.127884,661.8534581008095,9020,441.26983814378013,0.07015761048924374,218.0065126984542,235.15949572358957
synthetic_rop_15.png,synthetic_rop_images,0.0,,0,0,,33.014893,934.9844918499986,12896,512.8058137457313,0.04890959336413568,253.72775690436535,256.3256187783244
synthetic_rop_47.png,synthetic_rop_images,0.0,,0,0,,41.011047,823.0394887245691,9416,579.7190046151115,0.07208760653587425,140.84542644117113,259.0371885797418
synthetic_rop_50.png,synthetic_rop_images,0.0,,0,0,,25.590837,541.7767067713413,24214,725.1080771300897,0.037605133307339646,254.21376057033817,277.7959549386363
synthetic_rop_4.png,synthetic_rop_images,0.0,,0,0,,33.46715,793.8790839920144,14688,535.5226186223586,0.04463899756352638,166.10408453205469,268.1137098206358
synthetic_rop_31.png,synthetic_rop_images,0.0,,0,0,,43.859356,478.29906962067156,17605,446.0110464004708,0.044063476207022494,179.97242632939913,238.8682761975473
synthetic_rop_25.png,synthetic_rop_images,0.007724761962890625,0.0,0,183,3.181249080321884,42.94638,627.0964838045259,15464,711.1653900181739,0.02317437873984037,215.3675142238558,238.49448668244298
synthetic_rop_32.png,synthetic_rop_images,0.0,,0,0,,30.463581,939.9319124277034,11116,481.6104176027488,0.06418600400174697,265.62387194519465,259.3730979513866
synthetic_rop_23.png,synthetic_rop_images,0.012798309326171875,0.0,0,191,5.284821844203827,69.073814,800.1562347441904,7820,422.82160653797445,0.0627493466088269,224.20360083183775,237.61857960858046
synthetic_rop_13.png,synthetic_rop_images,0.0,,0,0,,48.515064,803.5570919356011,8057,474.69772974728784,0.04227903293975119,198.64798282291784,273.0197310430557
synthetic_rop_9.png,synthetic_rop_images,0.01517486572265625,0.0,0,314,4.072910382707739,26.774014,917.4976839207825,10719,485.2450262361925,0.05015451163827193,196.03227132135055,228.11870309086584
synthetic_rop_49.png,synthetic_rop_images,0.0,,0,0,,30.463581,939.9319124277034,11116,481.6104176027488,0.06418600400174697,265.62387194519465,259.3730979513866
synthetic_rop_40.png,synthetic_rop_images,0.010509490966796875,0.0,0,157,4.3090336250980075,34.137608,842.6114169651394,14105,459.67015231347114,0.0617264095715617,207.36832337061318,244.30064114924798
synthetic_rop_44.png,synthetic_rop_images,0.0,,0,0,,28.993628,689.788373343593,22288,639.3599887969941,0.026439551685312458,225.0048215887571,281.44033439649155
synthetic_rop_46.png,synthetic_rop_images,0.0,,0,0,,81.77167,621.232645632858,10852,409.2393392090799,0.06031026928896279,226.90898309208126,235.25507845760856
synthetic_rop_7.png,synthetic_rop_images,0.002490997314453125,0.0,0,57,3.1166709288107657,43.862137,923.320096174669,7036,550.5102809176614,0.05719256749309205,153.08963801969549,239.93204046650757
synthetic_rop_36.png,synthetic_rop_images,0.0,,0,0,,87.067215,524.8161582878332,21483,879.3397383933382,0.0856685836102508,207.24820023052857,299.91054832866786
synthetic_rop_29.png,synthetic_rop_images,0.0,,0,0,,25.590837,541.7767067713413,24214,725.1080771300897,0.037605133307339646,254.21376057033817,277.7959549386363
synthetic_rop_17.png,synthetic_rop_images,0.0,,0,0,,31.585312,418.1506905411015,18804,446.4732725748957,0.06710931463105525,166.40940214614204,255.09483903934594
synthetic_rop_26.png,synthetic_rop_images,0.0,,0,0,,44.700813,763.5247212762662,14482,526.0474148332452,0.060636614088931375,263.8386491211926,232.47720622066808
synthetic_rop_24.png,synthetic_rop_images,0.0,,0,0,,60.60095,391.52266856466946,17540,437.5318411613276,0.0672217959828568,171.01894221560073,229.1222730658721
synthetic_rop_21.png,synthetic_rop_images,0.0,,0,0,,31.585312,418.1506905411015,18804,446.4732725748957,0.06710931463105525,166.40940214614204,255.09483903934594
synthetic_rop_22.png,synthetic_rop_images,0.0,,0,0,,48.12988,722.7420009934389,10063,475.5338432784189,0.034109452542475036,171.1964370171843,271.10936690615074
synthetic_rop_10.png,synthetic_rop_images,0.0,,0,0,,36.77301,892.3228115429976,10249,617.3502566652627,0.0477352473927143,156.38834471423036,214.7161813638368
synthetic_rop_28.png,synthetic_rop_images,0.0,,0,0,,44.700813,763.5247212762662,14482,526.0474148332452,0.060636614088931375,263.8386491211926,232.47720622066808
synthetic_rop_38.png,synthetic_rop_images,0.0,,0,0,,33.079433,601.4465894823912,18706,564.6993806070722,0.030789555096216524,158.02841262996503,269.87077763403767
synthetic_rop_33.png,synthetic_rop_images,0.0,,0,0,,41.568665,584.0359577971205,15992,458.74407343529424,0.04485067326481998,187.44081701798117,267.53423198857723
synthetic_rop_37.png,synthetic_rop_images,0.0,,0,0,,74.74043,717.6071348586216,7550,429.1936676770807,0.06936611080013858,206.7187093920208,239.16168542121707
synthetic_rop_34.png,synthetic_rop_images,0.035755157470703125,0.0,0,531,4.990453717175458,33.88169,889.0894218243742,9080,511.89627002418706,0.045465716392327396,162.32203455715145,223.68921886843793
synthetic_rop_14.png,synthetic_rop_images,0.012798309326171875,0.0,0,191,5.284821844203827,69.073814,800.1562347441904,7820,422.82160653797445,0.0627493466088269,224.20360083183775,237.61857960858046
synthetic_rop_41.png,synthetic_rop_images,0.010509490966796875,0.0,0,157,4.3090336250980075,34.137608,842.6114169651394,14105,459.67015231347114,0.0617264095715617,207.36832337061318,244.30064114924798
